id,product_id,product_distribution_center_id,in_stock,month_year_creation,days_in_stock
236697,13720,3,1,Oct 2020,
236698,13720,3,1,Nov 2024,
301291,13720,3,0,Jul 2025,17.0
301292,13720,3,1,May 2024,
100754,28969,3,0,Jul 2024,58.0
100755,28969,3,1,Sep 2024,
100756,28969,3,1,Mar 2025,
112880,28969,3,0,Nov 2024,2.0
112881,28969,3,1,Feb 2022,
201475,28969,3,0,Mar 2025,11.0
201476,28969,3,1,Apr 2023,
201477,28969,3,1,Oct 2020,
265095,28969,3,0,May 2022,31.0
265096,28969,3,1,May 2020,
265097,28969,3,1,Dec 2023,
329807,28969,3,0,Sep 2024,14.0
329808,28969,3,1,Apr 2025,
329809,28969,3,1,Sep 2024,
329810,28969,3,1,Jan 2020,
425642,28969,3,0,Jun 2025,29.0
425643,28969,3,1,Jul 2022,
48192,28330,3,0,Apr 2023,44.0
48193,28330,3,1,May 2020,
48194,28330,3,1,Apr 2024,
48195,28330,3,1,Feb 2026,
183278,28330,3,0,Nov 2025,3.0
183279,28330,3,1,Feb 2022,
183280,28330,3,1,Mar 2024,
220660,28330,3,0,Mar 2023,1.0
220661,28330,3,1,Oct 2022,
358809,28330,3,0,Sep 2024,12.0
358810,28330,3,1,Feb 2021,
358811,28330,3,1,Jan 2022,
358812,28330,3,1,Apr 2024,
451787,28330,3,0,Jul 2025,56.0
451788,28330,3,1,Jan 2023,
248973,28427,3,0,Jan 2024,33.0
248974,28427,3,1,Sep 2022,
248975,28427,3,1,Jan 2020,
248976,28427,3,1,Apr 2020,
274504,28427,3,0,Dec 2025,54.0
274505,28427,3,1,Mar 2022,
274506,28427,3,1,Feb 2021,
40953,28772,3,0,Mar 2021,49.0
40954,28772,3,1,Jul 2020,
40955,28772,3,1,Sep 2022,
65240,28772,3,0,Mar 2023,3.0
65241,28772,3,1,Sep 2020,
252193,28772,3,0,Sep 2025,24.0
252194,28772,3,1,Nov 2020,
306573,28772,3,0,Jul 2025,29.0
306574,28772,3,1,Jul 2022,
306575,28772,3,1,Apr 2025,
367407,28772,3,0,Sep 2022,11.0
367408,28772,3,1,Nov 2024,
411167,28772,3,0,Oct 2025,11.0
411168,28772,3,1,Dec 2021,
411169,28772,3,1,Aug 2025,
51056,13961,3,0,Apr 2025,32.0
51057,13961,3,1,Mar 2023,
51058,13961,3,1,May 2023,
51059,13961,3,1,May 2020,
68095,13961,3,0,Feb 2024,52.0
68096,13961,3,1,Dec 2022,
68097,13961,3,1,Jun 2023,
83001,13961,3,0,Sep 2024,1.0
83002,13961,3,1,Feb 2024,
83003,13961,3,1,Aug 2020,
152860,13961,3,0,Oct 2024,42.0
152861,13961,3,1,Oct 2020,
249531,13961,3,0,Jan 2026,22.0
249532,13961,3,1,Sep 2025,
249533,13961,3,1,Oct 2023,
374288,13961,3,0,May 2023,39.0
374289,13961,3,1,May 2021,
374290,13961,3,1,Nov 2021,
6617,13684,3,0,Feb 2026,0.0
6618,13684,3,1,Jul 2020,
6619,13684,3,1,Oct 2024,
98131,13684,3,0,Nov 2021,27.0
98132,13684,3,1,Aug 2023,
215616,13684,3,0,Sep 2024,3.0
215617,13684,3,1,May 2025,
215618,13684,3,1,Aug 2020,
290097,13684,3,0,Dec 2022,48.0
290098,13684,3,1,Oct 2025,
305694,13684,3,0,Jun 2024,16.0
305695,13684,3,1,Mar 2023,
310204,13684,3,0,Apr 2025,40.0
310205,13684,3,1,Feb 2026,
310206,13684,3,1,Sep 2023,
341715,13684,3,0,Nov 2025,11.0
341716,13684,3,1,Dec 2020,
360499,13684,3,0,Nov 2024,45.0
360500,13684,3,1,Dec 2023,
360501,13684,3,1,Feb 2026,
239513,13756,3,0,Jun 2023,12.0
239514,13756,3,1,Feb 2022,
243009,13756,3,0,Dec 2025,13.0
243010,13756,3,1,Jun 2020,
351833,13756,3,0,Dec 2023,42.0
351834,13756,3,1,Dec 2020,
351835,13756,3,1,Jul 2023,
354249,13756,3,0,May 2024,9.0
354250,13756,3,1,Nov 2021,
354251,13756,3,1,Dec 2023,
428037,13756,3,0,Jan 2025,57.0
428038,13756,3,1,Jan 2024,
403749,13615,3,0,Feb 2023,56.0
403750,13615,3,1,Jul 2020,
16895,13737,7,0,Aug 2024,1.0
16896,13737,7,1,Dec 2020,
16897,13737,7,1,Jan 2024,
16898,13737,7,1,Feb 2025,
71620,13737,7,0,Oct 2023,45.0
71621,13737,7,1,Nov 2020,
168680,13737,7,0,Jun 2020,20.0
168681,13737,7,1,Oct 2020,
168682,13737,7,1,Apr 2025,
168683,13737,7,1,Oct 2022,
176867,13737,7,0,Aug 2019,4.0
176868,13737,7,1,Mar 2025,
176869,13737,7,1,Aug 2022,
202841,13737,7,0,Nov 2021,58.0
202842,13737,7,1,Dec 2025,
268577,13737,7,0,Dec 2025,49.0
268578,13737,7,1,Jan 2025,
268579,13737,7,1,Aug 2021,
268580,13737,7,1,Jul 2020,
333794,13737,7,0,Jun 2025,44.0
333795,13737,7,1,Sep 2020,
333796,13737,7,1,Mar 2023,
64485,28820,6,0,Jan 2026,30.0
64486,28820,6,1,Dec 2024,
114083,28820,6,0,Oct 2024,30.0
114084,28820,6,1,Oct 2021,
216046,13947,6,0,Jan 2026,41.0
216047,13947,6,1,May 2021,
259911,13947,6,0,Jun 2025,1.0
259912,13947,6,1,Jun 2023,
259913,13947,6,1,Sep 2022,
290143,28820,6,0,Oct 2024,16.0
290144,28820,6,1,Aug 2022,
290145,28820,6,1,Jun 2021,
290146,28820,6,1,Mar 2022,
337768,28820,6,0,Apr 2023,32.0
337769,28820,6,1,May 2021,
337770,28820,6,1,Oct 2022,
337771,28820,6,1,May 2025,
355367,13947,6,0,Apr 2025,42.0
355368,13947,6,1,Mar 2022,
355369,13947,6,1,Feb 2020,
401510,13947,6,0,Feb 2025,12.0
401511,13947,6,1,Apr 2021,
401512,13947,6,1,Nov 2020,
401513,13947,6,1,Jan 2023,
427306,13947,6,0,Nov 2025,2.0
427307,13947,6,1,May 2025,
427308,13947,6,1,Feb 2020,
465644,13947,6,0,Mar 2025,16.0
465645,13947,6,1,May 2020,
465646,13947,6,1,Sep 2025,
25678,28887,1,0,Mar 2024,15.0
25679,28887,1,1,Jan 2023,
76878,28887,1,0,Sep 2025,1.0
76879,28887,1,1,May 2024,
92543,28887,1,0,Nov 2025,49.0
92544,28887,1,1,May 2024,
92545,28887,1,1,Nov 2023,
274671,28887,1,0,Oct 2025,6.0
274672,28887,1,1,Nov 2020,
315475,28887,1,0,Aug 2024,54.0
315476,28887,1,1,Oct 2025,
361441,28887,1,0,Oct 2025,56.0
361442,28887,1,1,Jan 2024,
361443,28887,1,1,Feb 2023,
377049,28887,1,0,Aug 2022,46.0
377050,28887,1,1,Jul 2023,
21353,13612,9,0,Dec 2025,50.0
21354,13612,9,1,Jan 2021,
21355,13612,9,1,Jul 2025,
21356,13612,9,1,May 2025,
79970,13612,9,0,Jul 2025,37.0
79971,13612,9,1,Dec 2022,
119905,13612,9,0,Feb 2021,0.0
119906,13612,9,1,Jan 2022,
119907,13612,9,1,Nov 2024,
182625,13612,9,0,Dec 2023,53.0
182626,13612,9,1,Aug 2022,
182627,13612,9,1,Mar 2024,
182628,13612,9,1,Nov 2021,
235131,13612,9,0,Jan 2025,33.0
235132,13612,9,1,Dec 2021,
1187,13648,3,0,Dec 2024,20.0
1188,13648,3,1,Feb 2020,
1189,13648,3,1,May 2021,
32900,13648,3,0,Jan 2025,23.0
32901,13648,3,1,Feb 2025,
32902,13648,3,1,Jul 2020,
32903,13648,3,1,Feb 2021,
109605,13648,3,0,Sep 2019,9.0
109606,13648,3,1,Jun 2024,
109607,13648,3,1,Mar 2022,
178700,13648,3,0,May 2021,30.0
178701,13648,3,1,Feb 2021,
310278,13648,3,0,May 2024,49.0
310279,13648,3,1,Aug 2020,
310280,13648,3,1,May 2021,
189390,13796,4,0,Dec 2022,14.0
189391,13796,4,1,May 2025,
189392,13796,4,1,May 2024,
193169,13796,4,0,Nov 2024,24.0
193170,13796,4,1,Mar 2022,
193171,13796,4,1,Mar 2023,
193172,13796,4,1,Nov 2024,
276811,13796,4,0,Sep 2025,33.0
276812,13796,4,1,Jan 2025,
276813,13796,4,1,May 2020,
298335,13796,4,0,Mar 2025,43.0
298336,13796,4,1,Sep 2024,
298337,13796,4,1,Oct 2023,
435581,13796,4,0,Sep 2023,20.0
435582,13796,4,1,Jan 2025,
449010,13796,4,0,Aug 2025,24.0
449011,13796,4,1,May 2022,
143346,13729,3,0,Dec 2025,19.0
143347,13729,3,1,Sep 2021,
143348,13729,3,1,Jun 2020,
145405,13729,3,0,Jun 2021,8.0
145406,13729,3,1,Jul 2023,
147578,13729,3,0,Jun 2025,16.0
147579,13729,3,1,Nov 2024,
147580,13729,3,1,Sep 2025,
220469,13729,3,0,Oct 2025,59.0
220470,13729,3,1,Oct 2021,
250705,13729,3,0,Jul 2024,4.0
250706,13729,3,1,Jul 2023,
250707,13729,3,1,Apr 2025,
402159,13729,3,0,Mar 2023,53.0
402160,13729,3,1,Jul 2025,
402161,13729,3,1,Oct 2022,
402162,13729,3,1,Oct 2020,
7183,13722,3,0,Dec 2024,11.0
7184,13722,3,1,Apr 2021,
7185,13722,3,1,Aug 2020,
285305,13722,3,0,Oct 2025,19.0
285306,13722,3,1,Oct 2024,
382933,13722,3,0,Nov 2024,15.0
382934,13722,3,1,Dec 2023,
382935,13722,3,1,Sep 2020,
443329,13722,3,0,Jul 2021,38.0
443330,13722,3,1,Nov 2020,
41083,28646,1,0,Dec 2021,27.0
41084,28646,1,1,Jan 2020,
41085,28646,1,1,Apr 2021,
41086,28646,1,1,Aug 2023,
63878,28646,1,0,Feb 2022,46.0
63879,28646,1,1,Nov 2022,
63880,28646,1,1,Dec 2023,
63881,28646,1,1,Sep 2023,
163195,28646,1,0,Dec 2024,18.0
163196,28646,1,1,Jun 2021,
163197,28646,1,1,Apr 2023,
209312,28646,1,0,Feb 2025,55.0
209313,28646,1,1,Aug 2020,
209314,28646,1,1,Sep 2025,
209315,28646,1,1,Dec 2024,
315565,28646,1,0,Jun 2025,52.0
315566,28646,1,1,Mar 2023,
24537,14102,7,0,Feb 2026,3.0
24538,14102,7,1,Jul 2021,
24539,14102,7,1,Mar 2024,
363484,14102,7,0,Jul 2024,25.0
363485,14102,7,1,Jul 2021,
404466,14102,7,0,Sep 2020,12.0
404467,14102,7,1,Jun 2020,
404468,14102,7,1,Nov 2025,
404469,14102,7,1,Aug 2024,
71969,13771,2,0,Mar 2025,48.0
71970,13771,2,1,Jun 2023,
97737,28571,2,0,Dec 2023,44.0
97738,28571,2,1,Sep 2022,
229274,13771,2,0,Sep 2025,41.0
229275,13771,2,1,May 2025,
229276,13771,2,1,Nov 2024,
236598,28571,2,0,Jun 2025,37.0
236599,28571,2,1,Aug 2022,
236600,28571,2,1,Mar 2021,
236601,28571,2,1,Nov 2024,
241003,13771,2,0,Aug 2023,32.0
241004,13771,2,1,Dec 2021,
241005,13771,2,1,Jun 2022,
241006,13771,2,1,Mar 2022,
287370,28571,2,0,Dec 2022,3.0
287371,28571,2,1,Sep 2024,
287372,28571,2,1,Dec 2023,
287373,28571,2,1,Aug 2020,
330002,28571,2,0,Feb 2024,55.0
330003,28571,2,1,Dec 2024,
330004,28571,2,1,Jul 2025,
330005,28571,2,1,Jan 2023,
341581,28571,2,0,May 2024,44.0
341582,28571,2,1,Apr 2024,
341583,28571,2,1,Dec 2020,
351564,13771,2,0,Oct 2023,16.0
351565,13771,2,1,May 2020,
351566,13771,2,1,Sep 2025,
371040,28571,2,0,Mar 2023,59.0
371041,28571,2,1,Sep 2024,
385768,28571,2,0,Oct 2025,4.0
385769,28571,2,1,Jul 2020,
420246,28571,2,0,Dec 2023,41.0
420247,28571,2,1,Feb 2025,
420248,28571,2,1,Nov 2023,
420249,28571,2,1,Mar 2023,
439958,13771,2,0,Feb 2025,35.0
439959,13771,2,1,Oct 2021,
453587,13771,2,0,May 2022,13.0
453588,13771,2,1,Mar 2022,
453589,13771,2,1,Apr 2025,
455795,28571,2,0,Aug 2021,13.0
455796,28571,2,1,May 2024,
457953,13771,2,0,Jun 2024,23.0
457954,13771,2,1,Jun 2023,
457955,13771,2,1,Jul 2024,
476242,28571,2,0,Nov 2024,54.0
476243,28571,2,1,Mar 2022,
24446,28344,3,0,May 2021,27.0
24447,28344,3,1,Feb 2023,
24448,28344,3,1,Nov 2020,
24449,28344,3,1,Jan 2021,
112271,28344,3,0,Dec 2025,0.0
112272,28344,3,1,Aug 2022,
137842,28344,3,0,Apr 2024,7.0
137843,28344,3,1,Jan 2026,
137844,28344,3,1,Mar 2024,
221006,28344,3,0,May 2022,30.0
221007,28344,3,1,Nov 2024,
221008,28344,3,1,Jul 2021,
278865,28344,3,0,Aug 2020,43.0
278866,28344,3,1,Sep 2021,
290755,28344,3,0,May 2023,36.0
290756,28344,3,1,Jul 2020,
290757,28344,3,1,Dec 2021,
310584,28344,3,0,Aug 2025,16.0
310585,28344,3,1,May 2023,
310586,28344,3,1,Feb 2025,
310587,28344,3,1,Jun 2021,
316547,28344,3,0,Jun 2025,4.0
316548,28344,3,1,Jun 2025,
316549,28344,3,1,Oct 2020,
316550,28344,3,1,Jun 2024,
375596,28344,3,0,Nov 2025,46.0
375597,28344,3,1,May 2024,
375598,28344,3,1,Dec 2022,
417085,28344,3,0,Oct 2025,35.0
417086,28344,3,1,Sep 2022,
481961,28344,3,0,Jun 2025,20.0
481962,28344,3,1,Jul 2020,
481963,28344,3,1,Jun 2024,
481964,28344,3,1,Feb 2020,
15457,14111,2,0,Feb 2024,17.0
15458,14111,2,1,Dec 2020,
237133,14111,2,0,Feb 2021,22.0
237134,14111,2,1,Nov 2024,
237135,14111,2,1,Mar 2024,
237136,14111,2,1,Aug 2020,
323042,14111,2,0,Nov 2025,55.0
323043,14111,2,1,Jan 2023,
331606,14111,2,0,Nov 2023,47.0
331607,14111,2,1,Feb 2021,
331608,14111,2,1,May 2020,
343150,14111,2,0,Dec 2025,42.0
343151,14111,2,1,Apr 2025,
375543,14111,2,0,Dec 2025,8.0
375544,14111,2,1,Jun 2022,
390904,14111,2,0,Dec 2022,24.0
390905,14111,2,1,Feb 2026,
390906,14111,2,1,Dec 2022,
390907,14111,2,1,Jun 2023,
434118,14111,2,0,Nov 2024,27.0
434119,14111,2,1,Mar 2022,
370,13658,2,0,Jan 2022,22.0
371,13658,2,1,Sep 2023,
58315,13658,2,0,Apr 2023,17.0
58316,13658,2,1,Jun 2024,
58317,13658,2,1,Mar 2020,
58318,13658,2,1,Apr 2020,
77742,13658,2,0,Aug 2025,53.0
77743,13658,2,1,Apr 2023,
77744,13658,2,1,Apr 2025,
77745,13658,2,1,Apr 2022,
136203,13658,2,0,Mar 2019,55.0
136204,13658,2,1,Dec 2025,
217427,13658,2,0,Jan 2026,28.0
217428,13658,2,1,Sep 2023,
218887,13658,2,0,Jun 2021,33.0
218888,13658,2,1,Dec 2020,
330014,13658,2,0,Apr 2025,13.0
330015,13658,2,1,May 2025,
340294,13658,2,0,Nov 2019,16.0
340295,13658,2,1,Jan 2023,
340296,13658,2,1,Jun 2023,
340297,13658,2,1,Apr 2021,
342204,13658,2,0,Dec 2024,55.0
342205,13658,2,1,Sep 2021,
388021,13658,2,0,Feb 2022,53.0
388022,13658,2,1,Jul 2021,
388023,13658,2,1,Nov 2024,
484992,13658,2,0,Jul 2022,44.0
484993,13658,2,1,Jul 2025,
159199,28883,1,0,Mar 2024,53.0
159200,28883,1,1,Jan 2021,
159201,28883,1,1,Apr 2022,
289042,28883,1,0,Feb 2026,1.0
289043,28883,1,1,Dec 2024,
348890,28883,1,0,Nov 2023,2.0
348891,28883,1,1,Sep 2021,
348892,28883,1,1,Mar 2021,
348893,28883,1,1,Dec 2025,
432256,28883,1,0,Jan 2024,44.0
432257,28883,1,1,Sep 2023,
432258,28883,1,1,Nov 2024,
457753,28883,1,0,Jul 2023,9.0
457754,28883,1,1,Apr 2023,
457755,28883,1,1,Jan 2023,
25243,13710,1,0,Jan 2023,8.0
25244,13710,1,1,May 2021,
28887,28486,1,0,May 2022,2.0
28888,28486,1,1,May 2022,
56031,28486,1,0,Jul 2024,59.0
56032,28486,1,1,Aug 2023,
192575,13710,1,0,Sep 2023,56.0
192576,13710,1,1,Mar 2023,
192577,13710,1,1,Dec 2025,
192578,13710,1,1,Jul 2024,
225721,28486,1,0,Oct 2025,36.0
225722,28486,1,1,May 2021,
397350,13710,1,0,Sep 2025,59.0
397351,13710,1,1,Aug 2022,
420567,13710,1,0,Feb 2024,24.0
420568,13710,1,1,Jan 2022,
420569,13710,1,1,Sep 2024,
443688,13710,1,0,Jul 2021,18.0
443689,13710,1,1,Jan 2026,
443690,13710,1,1,Oct 2020,
13642,14208,8,0,Jun 2025,14.0
13643,14208,8,1,Oct 2020,
109209,14208,8,0,Jan 2026,2.0
109210,14208,8,1,Feb 2024,
109211,14208,8,1,Feb 2025,
131610,14208,8,0,Jun 2024,6.0
131611,14208,8,1,Apr 2025,
131612,14208,8,1,Nov 2020,
203813,14208,8,0,Jun 2022,13.0
203814,14208,8,1,May 2020,
203815,14208,8,1,Apr 2022,
258916,14208,8,0,Dec 2025,4.0
258917,14208,8,1,Jan 2026,
286476,14208,8,0,Dec 2024,44.0
286477,14208,8,1,Sep 2023,
307401,14208,8,0,Nov 2025,19.0
307402,14208,8,1,Jul 2024,
365235,14208,8,0,Jul 2020,17.0
365236,14208,8,1,Jun 2024,
383626,14208,8,0,Jun 2022,18.0
383627,14208,8,1,Aug 2025,
383628,14208,8,1,Mar 2020,
453168,14208,8,0,Nov 2025,58.0
453169,14208,8,1,Jan 2020,
453170,14208,8,1,Sep 2023,
453171,14208,8,1,Jan 2023,
11524,14043,1,0,Feb 2025,5.0
11525,14043,1,1,Aug 2020,
14683,14043,1,0,Dec 2022,7.0
14684,14043,1,1,May 2024,
241920,14043,1,0,Mar 2021,27.0
241921,14043,1,1,Jan 2022,
291998,14043,1,0,May 2025,13.0
291999,14043,1,1,Feb 2025,
340826,14043,1,0,Feb 2023,10.0
340827,14043,1,1,Jan 2023,
356069,14244,2,0,Jan 2023,21.0
356070,14244,2,1,Oct 2023,
479696,14244,2,0,Jan 2023,37.0
479697,14244,2,1,May 2021,
31547,28928,2,0,Aug 2025,56.0
31548,28928,2,1,Nov 2022,
31549,28928,2,1,Jan 2023,
100135,28928,2,0,Mar 2024,32.0
100136,28928,2,1,Dec 2021,
147641,28928,2,0,Oct 2020,7.0
147642,28928,2,1,Dec 2023,
147643,28928,2,1,Aug 2025,
249207,28928,2,0,Jun 2024,54.0
249208,28928,2,1,Jun 2025,
263189,28928,2,0,Jul 2025,20.0
263190,28928,2,1,May 2024,
307218,28928,2,0,Mar 2025,28.0
307219,28928,2,1,Nov 2022,
307220,28928,2,1,Nov 2021,
320217,28928,2,0,Aug 2022,28.0
320218,28928,2,1,Feb 2022,
320219,28928,2,1,Mar 2024,
324569,28928,2,0,Aug 2022,25.0
324570,28928,2,1,Jul 2023,
356741,28928,2,0,Jan 2025,10.0
356742,28928,2,1,Jul 2022,
75968,14049,8,0,Jan 2021,8.0
75969,14049,8,1,Apr 2020,
75970,14049,8,1,Jan 2022,
75971,14049,8,1,Apr 2020,
100227,14049,8,0,Feb 2025,53.0
100228,14049,8,1,Jan 2026,
103735,14049,8,0,May 2025,43.0
103736,14049,8,1,Apr 2025,
149190,14049,8,0,Jun 2025,5.0
149191,14049,8,1,Mar 2022,
149192,14049,8,1,Feb 2023,
149193,14049,8,1,Jan 2021,
292476,14049,8,0,Aug 2025,17.0
292477,14049,8,1,Nov 2025,
292478,14049,8,1,Dec 2021,
339110,14049,8,0,Jan 2024,22.0
339111,14049,8,1,Jun 2021,
339112,14049,8,1,Aug 2023,
339113,14049,8,1,May 2020,
391981,14049,8,0,Nov 2021,29.0
391982,14049,8,1,May 2025,
65770,14058,1,0,Sep 2025,16.0
65771,14058,1,1,Jan 2024,
65772,14058,1,1,Jul 2021,
246191,14058,1,0,Oct 2025,13.0
246192,14058,1,1,May 2021,
246193,14058,1,1,Jul 2022,
454522,14058,1,0,Jan 2025,20.0
454523,14058,1,1,Mar 2021,
31079,28569,8,0,Jan 2026,42.0
31080,28569,8,1,Dec 2023,
31081,28569,8,1,Aug 2021,
31082,28569,8,1,Jul 2021,
52160,28569,8,0,Dec 2025,52.0
52161,28569,8,1,Jan 2020,
52162,28569,8,1,Jun 2022,
58914,28569,8,0,Nov 2023,32.0
58915,28569,8,1,Sep 2020,
62873,28569,8,0,Mar 2023,25.0
62874,28569,8,1,Mar 2022,
62875,28569,8,1,Aug 2023,
124635,28569,8,0,Feb 2023,6.0
124636,28569,8,1,Jul 2021,
184128,28569,8,0,Dec 2025,45.0
184129,28569,8,1,May 2022,
184130,28569,8,1,Aug 2020,
184131,28569,8,1,Jan 2026,
226538,28569,8,0,Oct 2020,39.0
226539,28569,8,1,Nov 2023,
279970,28569,8,0,Oct 2025,47.0
279971,28569,8,1,Jun 2021,
279972,28569,8,1,Feb 2022,
337801,28569,8,0,Jul 2025,9.0
337802,28569,8,1,Aug 2021,
388546,28569,8,0,Jun 2022,6.0
388547,28569,8,1,Apr 2021,
388548,28569,8,1,May 2023,
82426,28348,1,0,Mar 2025,18.0
82427,28348,1,1,Nov 2025,
185963,28348,1,0,Aug 2022,8.0
185964,28348,1,1,Aug 2021,
191561,28348,1,0,May 2025,48.0
191562,28348,1,1,Apr 2024,
233926,28348,1,0,Aug 2021,10.0
233927,28348,1,1,May 2021,
233928,28348,1,1,Feb 2022,
240706,28348,1,0,Jul 2025,3.0
240707,28348,1,1,Jan 2023,
240708,28348,1,1,Jan 2020,
240709,28348,1,1,Apr 2025,
349375,28348,1,0,Nov 2025,51.0
349376,28348,1,1,Jan 2023,
349377,28348,1,1,Jun 2020,
349378,28348,1,1,Jan 2022,
451156,28348,1,0,Jan 2025,10.0
451157,28348,1,1,Mar 2025,
34974,13622,1,0,Oct 2024,12.0
34975,13622,1,1,May 2020,
34976,13622,1,1,Nov 2024,
34977,13622,1,1,Oct 2025,
106414,13622,1,0,Jan 2026,31.0
106415,13622,1,1,Jul 2022,
199040,13622,1,0,Jan 2026,4.0
199041,13622,1,1,Dec 2021,
282110,13622,1,0,Jun 2025,47.0
282111,13622,1,1,Nov 2023,
289882,13622,1,0,Jan 2026,41.0
289883,13622,1,1,Sep 2021,
289884,13622,1,1,Jul 2021,
396800,13622,1,0,Apr 2024,50.0
396801,13622,1,1,Dec 2023,
396802,13622,1,1,Feb 2023,
408964,13622,1,0,Jan 2022,2.0
408965,13622,1,1,May 2021,
449062,13622,1,0,Sep 2021,32.0
449063,13622,1,1,Apr 2024,
24032,13646,1,0,Sep 2023,50.0
24033,13646,1,1,Oct 2021,
136608,13646,1,0,Nov 2025,6.0
136609,13646,1,1,Oct 2024,
136610,13646,1,1,Dec 2023,
144131,13646,1,0,Oct 2023,52.0
144132,13646,1,1,May 2020,
144133,13646,1,1,Jan 2026,
144134,13646,1,1,Dec 2020,
180298,13646,1,0,Jan 2025,0.0
180299,13646,1,1,May 2024,
231269,13646,1,0,Sep 2023,58.0
231270,13646,1,1,Jan 2024,
231271,13646,1,1,Apr 2025,
436023,13646,1,0,Jun 2025,56.0
436024,13646,1,1,Dec 2024,
436025,13646,1,1,Feb 2020,
436026,13646,1,1,Jan 2024,
45534,13790,1,0,Mar 2022,10.0
45535,13790,1,1,Apr 2021,
50766,13790,1,0,Oct 2025,28.0
50767,13790,1,1,Nov 2023,
72218,13790,1,0,Jun 2023,56.0
72219,13790,1,1,Mar 2024,
72220,13790,1,1,Jan 2022,
219698,13790,1,0,Jul 2021,51.0
219699,13790,1,1,Jan 2024,
219700,13790,1,1,Apr 2024,
219701,13790,1,1,Aug 2021,
387496,13790,1,0,Dec 2024,20.0
387497,13790,1,1,Nov 2021,
387498,13790,1,1,May 2022,
90062,28322,1,0,Aug 2019,37.0
90063,28322,1,1,Mar 2022,
90064,28322,1,1,Dec 2022,
108768,28322,1,0,Oct 2025,47.0
108769,28322,1,1,Sep 2024,
108770,28322,1,1,Feb 2024,
130878,28322,1,0,Jan 2026,25.0
130879,28322,1,1,May 2022,
130880,28322,1,1,Dec 2021,
176859,28322,1,0,Oct 2024,51.0
176860,28322,1,1,Sep 2024,
488342,28322,1,0,Apr 2024,55.0
488343,28322,1,1,Jun 2022,
35301,28474,1,0,Jan 2026,26.0
35302,28474,1,1,Jul 2025,
35303,28474,1,1,May 2021,
35304,28474,1,1,Jul 2023,
86363,28474,1,0,Sep 2025,23.0
86364,28474,1,1,Mar 2021,
216705,28474,1,0,Nov 2025,9.0
216706,28474,1,1,Aug 2025,
216707,28474,1,1,Jun 2025,
295343,28474,1,0,Jan 2025,17.0
295344,28474,1,1,Nov 2023,
382003,28474,1,0,Feb 2025,17.0
382004,28474,1,1,Nov 2025,
390640,28474,1,0,Aug 2025,12.0
390641,28474,1,1,Aug 2023,
390642,28474,1,1,Sep 2021,
390643,28474,1,1,Jun 2022,
14852,13642,1,0,May 2020,26.0
14853,13642,1,1,Aug 2024,
14854,13642,1,1,Nov 2023,
98852,13642,1,0,Nov 2025,57.0
98853,13642,1,1,Apr 2024,
223741,13642,1,0,May 2022,37.0
223742,13642,1,1,Oct 2022,
223743,13642,1,1,Sep 2025,
223744,13642,1,1,Jan 2024,
360928,13642,1,0,Nov 2025,37.0
360929,13642,1,1,Mar 2023,
360930,13642,1,1,Dec 2023,
366127,13642,1,0,Jul 2024,33.0
366128,13642,1,1,Feb 2020,
366129,13642,1,1,Jun 2023,
366130,13642,1,1,Apr 2021,
404506,13642,1,0,Nov 2025,0.0
404507,13642,1,1,Apr 2023,
15701,28329,1,0,Nov 2024,24.0
15702,28329,1,1,Oct 2023,
15703,28329,1,1,Nov 2022,
34745,28329,1,0,May 2024,5.0
34746,28329,1,1,Mar 2022,
34747,28329,1,1,Jun 2023,
92308,28329,1,0,Sep 2021,32.0
92309,28329,1,1,Dec 2022,
120862,28329,1,0,Aug 2025,35.0
120863,28329,1,1,Jan 2023,
120864,28329,1,1,Oct 2020,
120865,28329,1,1,Sep 2022,
186107,28329,1,0,Jul 2025,41.0
186108,28329,1,1,May 2023,
186109,28329,1,1,Aug 2020,
296487,28329,1,0,Mar 2025,23.0
296488,28329,1,1,Dec 2021,
296489,28329,1,1,Aug 2024,
296490,28329,1,1,Jul 2024,
303108,28329,1,0,Oct 2020,42.0
303109,28329,1,1,Mar 2020,
381317,28329,1,0,Aug 2023,49.0
381318,28329,1,1,Aug 2024,
389003,28329,1,0,Aug 2025,42.0
389004,28329,1,1,Aug 2023,
445522,28329,1,0,Nov 2025,25.0
445523,28329,1,1,Jun 2022,
103771,28343,1,0,Jul 2023,14.0
103772,28343,1,1,Jan 2026,
103773,28343,1,1,Jan 2024,
103774,28343,1,1,Aug 2022,
130953,28343,1,0,Aug 2025,15.0
130954,28343,1,1,Feb 2025,
203039,28343,1,0,Nov 2025,8.0
203040,28343,1,1,Jun 2024,
347074,28343,1,0,Dec 2022,13.0
347075,28343,1,1,Jul 2023,
347076,28343,1,1,Mar 2023,
358182,28343,1,0,Oct 2024,17.0
358183,28343,1,1,Mar 2020,
358184,28343,1,1,Jan 2026,
421604,28343,1,0,Oct 2025,28.0
421605,28343,1,1,Jan 2023,
80953,14228,6,0,Jan 2025,45.0
80954,14228,6,1,Oct 2024,
87946,14228,6,0,Aug 2025,21.0
87947,14228,6,1,Jan 2024,
87948,14228,6,1,Oct 2020,
87949,14228,6,1,Jun 2022,
98115,14228,6,0,Nov 2025,10.0
98116,14228,6,1,Aug 2020,
98117,14228,6,1,Aug 2022,
98118,14228,6,1,Dec 2022,
190075,14228,6,0,Sep 2025,23.0
