id,cost,category,brand,retail_price,department,distribution_center_id,ideal_profit
889,23.16,Sweaters,Patty,53.99,Women,1,30.830000000000002
904,20.54,Sweaters,Patty,43.98,Women,1,23.439999999999998
911,9.72,Sweaters,Patty,22.99,Women,1,13.269999999999998
940,19.77,Sweaters,Patty,45.98,Women,1,26.209999999999997
954,14.78,Sweaters,Patty,32.99,Women,1,18.21
960,12.95,Sweaters,Patty,31.98,Women,1,19.03
963,21.28,Sweaters,Patty,42.98,Women,1,21.699999999999996
986,17.45,Sweaters,Patty,42.99,Women,1,25.540000000000003
1022,21.82,Sweaters,Patty,44.98,Women,1,23.159999999999997
1036,15.65,Sweaters,Patty,37.99,Women,1,22.340000000000003
1075,18.69,Sweaters,Patty,43.98,Women,1,25.289999999999996
1160,16.33,Sweaters,Patty,37.98,Women,1,21.65
1165,18.06,Sweaters,Patty,42.99,Women,1,24.930000000000003
1166,17.97,Sweaters,Patty,41.98,Women,1,24.009999999999998
1263,19.91,Sweaters,Patty,39.98,Women,1,20.069999999999997
1396,18.35,Sweaters,Patty,39.98,Women,1,21.629999999999995
1609,30.01,Fashion Hoodies & Sweatshirts,Patty,63.99,Women,1,33.980000000000004
3187,16.75,Dresses,Patty,39.98,Women,1,23.229999999999997
3216,15.5,Dresses,Patty,37.98,Women,1,22.479999999999997
3217,15.01,Dresses,Patty,34.98,Women,1,19.97
3227,24.78,Dresses,Patty,53.99,Women,1,29.21
3286,17.35,Dresses,Patty,34.98,Women,1,17.629999999999995
3311,15.99,Dresses,Patty,37.98,Women,1,21.989999999999995
3340,14.41,Dresses,Patty,34.98,Women,1,20.569999999999997
3344,17.39,Dresses,Patty,34.99,Women,1,17.6
3353,24.82,Dresses,Patty,57.98,Women,1,33.16
3362,19.08,Dresses,Patty,45.98,Women,1,26.9
3395,21.24,Dresses,Patty,43.98,Women,1,22.74
3424,14.31,Dresses,Patty,32.98,Women,1,18.669999999999995
3482,14.45,Dresses,Patty,34.98,Women,1,20.529999999999998
3517,15.43,Dresses,Patty,32.98,Women,1,17.549999999999997
3521,15.29,Dresses,Patty,34.98,Women,1,19.689999999999998
3604,19.39,Dresses,Patty,42.99,Women,1,23.6
3753,15.43,Dresses,Patty,34.98,Women,1,19.549999999999997
3889,16.67,Dresses,Patty,39.98,Women,1,23.309999999999995
3892,16.55,Dresses,Patty,39.98,Women,1,23.429999999999996
3920,16.52,Dresses,Patty,37.98,Women,1,21.459999999999997
3923,17.5,Dresses,Patty,42.99,Women,1,25.490000000000002
4015,15.48,Dresses,Patty,31.98,Women,1,16.5
8445,28.18,Outerwear & Coats,Patty,57.99,Women,1,29.810000000000002
8452,28.85,Outerwear & Coats,Patty,63.98,Women,1,35.129999999999995
8698,30.26,Outerwear & Coats,Patty,63.98,Women,1,33.72
11876,15.23,Intimates,Patty,29.98,Women,1,14.75
14558,14.14,Maternity,Patty,34.99,Women,1,20.85
14560,14.48,Maternity,Patty,33.99,Women,1,19.51
15139,14.27,Maternity,Patty,31.99,Women,1,17.72
28405,6.57,Accessories,Perry,16.9,Men,1,10.329999999999998
28887,10.77,Accessories,Perry,26.99,Men,1,16.22
25150,6.28,Socks,Polar,9.99,Men,1,3.71
25240,6.04,Socks,Polar,9.99,Men,1,3.95
5099,103.52,Jeans,Raven,205.0,Women,1,101.48
5016,29.46,Jeans,Rawik,59.99,Women,1,30.53
2073,17.48,Fashion Hoodies & Sweatshirts,Rival,39.99,Women,1,22.51
19787,36.88,Sweaters,Royal,79.99,Men,1,43.10999999999999
24505,16.17,Socks,Royal,26.99,Men,1,10.819999999999997
24587,14.37,Socks,Royal,23.99,Men,1,9.62
24821,12.65,Socks,Royal,19.99,Men,1,7.339999999999998
2399,20.69,Fashion Hoodies & Sweatshirts,Sauce,39.95,Women,1,19.26
2720,35.96,Active,Skins,85.61,Women,1,49.65
2939,43.59,Active,Skins,99.74,Women,1,56.14999999999999
18064,40.38,Active,Skins,91.15,Men,1,50.77
18201,63.24,Active,Skins,155.0,Men,1,91.75999999999999
18524,29.52,Active,Skins,68.01,Men,1,38.49000000000001
18610,38.43,Active,Skins,84.64,Men,1,46.21
18760,17.5,Active,Skins,37.47,Men,1,19.97
9429,11.65,Socks & Hosiery,Spanx,28.0,Women,1,16.35
9479,11.12,Socks & Hosiery,Spanx,28.0,Women,1,16.880000000000003
11104,18.58,Intimates,Spanx,38.0,Women,1,19.42
11138,55.57,Intimates,Spanx,98.0,Women,1,42.43
11144,38.76,Intimates,Spanx,68.0,Women,1,29.240000000000002
11176,28.19,Intimates,Spanx,54.0,Women,1,25.81
11224,52.53,Intimates,Spanx,98.0,Women,1,45.47
11230,18.89,Intimates,Spanx,38.0,Women,1,19.11
11253,51.16,Intimates,Spanx,98.0,Women,1,46.84
11269,45.94,Intimates,Spanx,88.0,Women,1,42.06
11272,39.1,Intimates,Spanx,68.0,Women,1,28.9
11280,51.74,Intimates,Spanx,98.0,Women,1,46.26
11336,28.54,Intimates,Spanx,58.0,Women,1,29.46
11354,60.06,Intimates,Spanx,118.0,Women,1,57.94
14841,11.06,Maternity,Spanx,28.0,Women,1,16.939999999999998
14842,17.06,Maternity,Spanx,38.0,Women,1,20.94
14941,7.55,Maternity,Spanx,16.0,Women,1,8.45
15811,17.63,Plus,Spanx,38.0,Women,1,20.37
26364,29.93,Underwear,Spanx,58.0,Men,1,28.07
11776,12.15,Intimates,Spree,22.01,Women,1,9.860000000000001
12214,10.29,Intimates,Spree,19.99,Women,1,9.7
12215,13.27,Intimates,Spree,23.99,Women,1,10.719999999999999
12221,10.23,Intimates,Spree,19.99,Women,1,9.759999999999998
12231,9.84,Intimates,Spree,19.99,Women,1,10.149999999999999
12242,10.45,Intimates,Spree,19.99,Women,1,9.54
12246,12.69,Intimates,Spree,21.99,Women,1,9.299999999999999
12255,12.43,Intimates,Spree,23.99,Women,1,11.559999999999999
12261,12.16,Intimates,Spree,21.99,Women,1,9.829999999999998
12270,11.83,Intimates,Spree,21.99,Women,1,10.159999999999998
12276,11.71,Intimates,Spree,23.99,Women,1,12.279999999999998
12281,10.51,Intimates,Spree,19.99,Women,1,9.479999999999999
12324,10.13,Intimates,Spree,19.99,Women,1,9.859999999999998
10564,22.14,Intimates,Timpa,40.4,Women,1,18.259999999999998
26458,5.52,Underwear,Venom,11.99,Men,1,6.470000000000001
28481,3.05,Accessories,Venom,6.98,Men,1,3.9300000000000006
18514,24.34,Active,Vertx,54.95,Men,1,30.610000000000003
23892,34.09,Outerwear & Coats,Wilda,69.99,Men,1,35.89999999999999
231,12.87,Tops & Tees,Alki'i,25.0,Women,1,12.13
921,11.88,Sweaters,Alki'i,26.99,Women,1,15.109999999999998
965,13.08,Sweaters,Alki'i,31.99,Women,1,18.909999999999997
988,15.74,Sweaters,Alki'i,31.99,Women,1,16.25
1686,4.91,Fashion Hoodies & Sweatshirts,Alki'i,9.99,Women,1,5.08
2468,5.73,Active,Alki'i,14.99,Women,1,9.26
2474,10.86,Active,Alki'i,27.99,Women,1,17.13
3185,8.74,Dresses,Alki'i,19.99,Women,1,11.249999999999998
3218,11.07,Dresses,Alki'i,25.0,Women,1,13.93
3255,5.86,Dresses,Alki'i,11.99,Women,1,6.13
3265,11.25,Dresses,Alki'i,25.0,Women,1,13.75
3302,11.12,Dresses,Alki'i,25.0,Women,1,13.88
3366,9.8,Dresses,Alki'i,19.99,Women,1,10.189999999999998
3405,8.64,Dresses,Alki'i,19.99,Women,1,11.349999999999998
3469,8.08,Dresses,Alki'i,19.99,Women,1,11.909999999999998
3544,13.28,Dresses,Alki'i,31.99,Women,1,18.71
3596,9.56,Dresses,Alki'i,19.99,Women,1,10.429999999999998
3762,9.3,Dresses,Alki'i,19.99,Women,1,10.689999999999998
3776,8.98,Dresses,Alki'i,19.99,Women,1,11.009999999999998
7102,7.98,Skirts,Alki'i,19.99,Women,1,12.009999999999998
7106,7.72,Skirts,Alki'i,19.99,Women,1,12.27
7110,6.99,Skirts,Alki'i,15.99,Women,1,9.0
7171,8.58,Skirts,Alki'i,19.99,Women,1,11.409999999999998
9333,4.0,Socks & Hosiery,Alki'i,9.99,Women,1,5.99
9673,8.33,Sleep & Lounge,Alki'i,14.99,Women,1,6.66
10207,6.06,Sleep & Lounge,Alki'i,9.99,Women,1,3.9300000000000006
12737,8.01,Swim,Alki'i,17.99,Women,1,9.979999999999999
12748,11.17,Swim,Alki'i,26.99,Women,1,15.819999999999999
12756,8.2,Swim,Alki'i,19.99,Women,1,11.79
12867,2.55,Swim,Alki'i,5.99,Women,1,3.4400000000000004
13154,7.86,Swim,Alki'i,19.99,Women,1,12.129999999999999
13156,8.92,Swim,Alki'i,19.99,Women,1,11.069999999999999
13200,8.68,Swim,Alki'i,19.99,Women,1,11.309999999999999
13622,5.83,Accessories,Alki'i,14.99,Women,1,9.16
13642,6.48,Accessories,Alki'i,14.99,Women,1,8.51
13646,3.9,Accessories,Alki'i,9.99,Women,1,6.09
13790,3.55,Accessories,Alki'i,9.99,Women,1,6.44
15577,4.89,Plus,Alki'i,9.99,Women,1,5.1000000000000005
22748,12.2,Shorts,Alki'i,24.99,Men,1,12.79
22760,6.3,Shorts,Alki'i,12.99,Men,1,6.69
23776,8.11,Outerwear & Coats,Alki'i,17.99,Men,1,9.879999999999999
26677,5.05,Sleep & Lounge,Alki'i,12.99,Men,1,7.94
27490,10.65,Swim,Alki'i,16.99,Men,1,6.339999999999998
27635,10.96,Swim,Alki'i,16.99,Men,1,6.029999999999998
28322,4.48,Accessories,Alki'i,9.99,Men,1,5.51
28329,3.35,Accessories,Alki'i,8.99,Men,1,5.640000000000001
28343,3.75,Accessories,Alki'i,8.99,Men,1,5.24
28474,3.99,Accessories,Alki'i,8.99,Men,1,5.0
18600,14.65,Active,Badger,32.49,Men,1,17.840000000000003
26068,7.75,Underwear,Baskit,17.0,Men,1,9.25
26109,11.32,Underwear,Baskit,25.0,Men,1,13.68
26190,11.07,Underwear,Baskit,25.0,Men,1,13.93
26287,4.54,Underwear,Baskit,9.43,Men,1,4.89
26350,7.33,Underwear,Baskit,16.0,Men,1,8.67
26390,9.02,Underwear,Baskit,18.0,Men,1,8.98
28454,1.86,Accessories,Broner,4.88,Men,1,3.0199999999999996
28572,12.4,Accessories,Broner,29.95,Men,1,17.549999999999997
12144,15.5,Intimates,Calida,31.0,Women,1,15.5
23694,23.17,Outerwear & Coats,Condor,52.9,Men,1,29.729999999999997
13058,9.87,Swim,Eliana,24.99,Women,1,15.12
13464,6.41,Swim,Eliana,16.95,Women,1,10.54
17417,33.55,Fashion Hoodies & Sweatshirts,Etnies,57.95,Men,1,24.400000000000006
18033,29.51,Fashion Hoodies & Sweatshirts,Etnies,53.95,Men,1,24.44
20528,32.14,Suits & Sport Coats,Etnies,79.95,Men,1,47.81
19903,15.16,Suits & Sport Coats,Fabian,36.18,Men,1,21.02
11005,3.87,Intimates,George,6.99,Women,1,3.12
305,19.95,Tops & Tees,Gildan,33.99,Women,1,14.040000000000003
593,12.03,Tops & Tees,Gildan,19.99,Women,1,7.959999999999999
1556,15.58,Fashion Hoodies & Sweatshirts,Gildan,32.0,Women,1,16.42
1565,16.2,Fashion Hoodies & Sweatshirts,Gildan,34.99,Women,1,18.790000000000003
1696,16.5,Fashion Hoodies & Sweatshirts,Gildan,34.95,Women,1,18.450000000000003
2526,12.21,Active,Gildan,29.99,Women,1,17.779999999999998
16219,14.52,Tops & Tees,Gildan,25.0,Men,1,10.48
16226,11.83,Tops & Tees,Gildan,19.99,Men,1,8.159999999999998
16363,30.34,Tops & Tees,Gildan,52.4,Men,1,22.06
16410,9.72,Tops & Tees,Gildan,15.99,Men,1,6.27
16483,7.31,Tops & Tees,Gildan,12.05,Men,1,4.740000000000001
16652,4.95,Tops & Tees,Gildan,9.5,Men,1,4.55
16672,14.5,Tops & Tees,Gildan,25.99,Men,1,11.489999999999998
16713,9.01,Tops & Tees,Gildan,16.96,Men,1,7.950000000000001
16777,7.76,Tops & Tees,Gildan,12.99,Men,1,5.23
16804,14.79,Tops & Tees,Gildan,26.0,Men,1,11.21
16840,14.5,Tops & Tees,Gildan,24.53,Men,1,10.030000000000001
16895,11.06,Tops & Tees,Gildan,20.1,Men,1,9.040000000000001
16915,11.41,Tops & Tees,Gildan,19.99,Men,1,8.579999999999998
16987,4.57,Tops & Tees,Gildan,7.99,Men,1,3.42
17004,4.48,Tops & Tees,Gildan,7.56,Men,1,3.079999999999999
17009,7.24,Tops & Tees,Gildan,12.99,Men,1,5.75
18082,16.25,Active,Gildan,42.99,Men,1,26.740000000000002
18161,13.58,Active,Gildan,34.99,Men,1,21.410000000000004
18326,17.68,Active,Gildan,43.99,Men,1,26.310000000000002
18565,9.16,Active,Gildan,19.99,Men,1,10.829999999999998
18653,14.53,Active,Gildan,30.99,Men,1,16.46
18754,15.19,Active,Gildan,35.0,Men,1,19.810000000000002
12949,39.11,Swim,Gottex,99.0,Women,1,59.89
13056,63.56,Swim,Gottex,148.5,Women,1,84.94
13081,78.02,Swim,Gottex,188.0,Women,1,109.98
13110,77.46,Swim,Gottex,188.0,Women,1,110.54
13132,67.2,Swim,Gottex,171.0,Women,1,103.8
13285,53.38,Swim,Gottex,128.0,Women,1,74.62
13333,56.32,Swim,Gottex,128.0,Women,1,71.68
13465,86.86,Swim,Gottex,188.0,Women,1,101.14
13480,71.38,Swim,Gottex,178.0,Women,1,106.62
13491,75.29,Swim,Gottex,178.0,Women,1,102.71
19542,90.69,Sweaters,Holden,179.95,Men,1,89.25999999999999
18,12.94,Tops & Tees,Hurley,22.0,Women,1,9.06
229,25.51,Tops & Tees,Hurley,45.0,Women,1,19.49
555,26.32,Tops & Tees,Hurley,44.99,Women,1,18.67
672,16.77,Tops & Tees,Hurley,31.95,Women,1,15.18
707,16.51,Tops & Tees,Hurley,32.0,Women,1,15.489999999999998
1321,26.06,Sweaters,Hurley,59.5,Women,1,33.44
1390,25.98,Sweaters,Hurley,62.0,Women,1,36.019999999999996
1553,19.78,Fashion Hoodies & Sweatshirts,Hurley,42.0,Women,1,22.22
1584,21.83,Fashion Hoodies & Sweatshirts,Hurley,45.0,Women,1,23.17
1595,25.53,Fashion Hoodies & Sweatshirts,Hurley,59.5,Women,1,33.97
1596,27.49,Fashion Hoodies & Sweatshirts,Hurley,59.5,Women,1,32.010000000000005
1605,25.87,Fashion Hoodies & Sweatshirts,Hurley,54.0,Women,1,28.13
1649,15.71,Fashion Hoodies & Sweatshirts,Hurley,34.0,Women,1,18.29
1652,31.76,Fashion Hoodies & Sweatshirts,Hurley,69.5,Women,1,37.739999999999995
1692,20.57,Fashion Hoodies & Sweatshirts,Hurley,45.0,Women,1,24.43
1700,23.43,Fashion Hoodies & Sweatshirts,Hurley,55.0,Women,1,31.57
1706,30.51,Fashion Hoodies & Sweatshirts,Hurley,69.5,Women,1,38.989999999999995
1728,34.5,Fashion Hoodies & Sweatshirts,Hurley,75.0,Women,1,40.5
1761,18.35,Fashion Hoodies & Sweatshirts,Hurley,35.99,Women,1,17.64
1771,25.71,Fashion Hoodies & Sweatshirts,Hurley,49.45,Women,1,23.740000000000002
1795,21.06,Fashion Hoodies & Sweatshirts,Hurley,45.0,Women,1,23.94
1813,16.79,Fashion Hoodies & Sweatshirts,Hurley,37.9,Women,1,21.11
1821,11.48,Fashion Hoodies & Sweatshirts,Hurley,25.0,Women,1,13.52
1845,33.22,Fashion Hoodies & Sweatshirts,Hurley,65.0,Women,1,31.78
1931,28.68,Fashion Hoodies & Sweatshirts,Hurley,59.5,Women,1,30.82
1967,31.72,Fashion Hoodies & Sweatshirts,Hurley,65.0,Women,1,33.28
2043,21.42,Fashion Hoodies & Sweatshirts,Hurley,45.0,Women,1,23.58
2078,16.81,Fashion Hoodies & Sweatshirts,Hurley,35.99,Women,1,19.180000000000003
2188,23.18,Fashion Hoodies & Sweatshirts,Hurley,45.0,Women,1,21.82
2222,19.82,Fashion Hoodies & Sweatshirts,Hurley,42.0,Women,1,22.18
2271,25.94,Fashion Hoodies & Sweatshirts,Hurley,59.5,Women,1,33.56
2370,22.23,Fashion Hoodies & Sweatshirts,Hurley,45.0,Women,1,22.77
2417,31.83,Fashion Hoodies & Sweatshirts,Hurley,64.95,Women,1,33.120000000000005
2962,20.84,Active,Hurley,45.0,Women,1,24.16
2999,19.66,Active,Hurley,42.0,Women,1,22.34
3009,25.94,Active,Hurley,59.5,Women,1,33.56
3173,18.58,Dresses,Hurley,45.0,Women,1,26.42
3605,15.08,Dresses,Hurley,35.0,Women,1,19.92
3708,16.45,Dresses,Hurley,35.0,Women,1,18.55
5162,24.35,Pants & Capris,Hurley,49.5,Women,1,25.15
5754,34.36,Leggings,Hurley,59.45,Women,1,25.090000000000003
6274,21.0,Shorts,Hurley,42.0,Women,1,21.0
6278,19.41,Shorts,Hurley,39.45,Women,1,20.040000000000003
6294,20.18,Shorts,Hurley,39.5,Women,1,19.32
6347,13.43,Shorts,Hurley,25.0,Women,1,11.57
6355,21.1,Shorts,Hurley,39.0,Women,1,17.9
6362,22.26,Shorts,Hurley,42.0,Women,1,19.74
6366,20.54,Shorts,Hurley,39.5,Women,1,18.96
6457,24.23,Shorts,Hurley,52.0,Women,1,27.77
6475,18.72,Shorts,Hurley,39.5,Women,1,20.78
6490,21.8,Shorts,Hurley,42.0,Women,1,20.2
6499,14.99,Shorts,Hurley,31.5,Women,1,16.509999999999998
6663,21.88,Shorts,Hurley,42.0,Women,1,20.12
6786,24.35,Shorts,Hurley,49.5,Women,1,25.15
6788,20.12,Shorts,Hurley,38.99,Women,1,18.87
6796,18.76,Shorts,Hurley,39.5,Women,1,20.74
6804,14.5,Shorts,Hurley,30.09,Women,1,15.59
6858,24.44,Shorts,Hurley,52.0,Women,1,27.56
6869,24.66,Shorts,Hurley,45.0,Women,1,20.34
6878,16.06,Shorts,Hurley,35.0,Women,1,18.94
6969,13.66,Shorts,Hurley,27.65,Women,1,13.989999999999998
7067,14.31,Shorts,Hurley,31.05,Women,1,16.740000000000002
7073,12.5,Shorts,Hurley,24.0,Women,1,11.5
7074,11.3,Shorts,Hurley,24.0,Women,1,12.7
8298,42.15,Outerwear & Coats,Hurley,89.5,Women,1,47.35
8541,36.81,Outerwear & Coats,Hurley,79.5,Women,1,42.69
8562,43.85,Outerwear & Coats,Hurley,89.5,Women,1,45.65
12711,12.31,Swim,Hurley,29.45,Women,1,17.14
12861,20.04,Swim,Hurley,49.0,Women,1,28.96
12896,16.1,Swim,Hurley,35.0,Women,1,18.9
13217,17.58,Swim,Hurley,40.99,Women,1,23.410000000000004
13254,17.41,Swim,Hurley,38.19,Women,1,20.779999999999998
13362,15.36,Swim,Hurley,37.0,Women,1,21.64
13469,12.58,Swim,Hurley,32.35,Women,1,19.770000000000003
13556,14.07,Swim,Hurley,30.78,Women,1,16.71
15990,18.53,Tops & Tees,Hurley,32.0,Men,1,13.469999999999999
16000,12.91,Tops & Tees,Hurley,22.0,Men,1,9.09
16035,15.8,Tops & Tees,Hurley,29.99,Men,1,14.189999999999998
16179,12.61,Tops & Tees,Hurley,22.0,Men,1,9.39
16198,14.05,Tops & Tees,Hurley,25.0,Men,1,10.95
16199,17.91,Tops & Tees,Hurley,29.5,Men,1,11.59
16291,13.09,Tops & Tees,Hurley,22.0,Men,1,8.91
16340,18.91,Tops & Tees,Hurley,32.0,Men,1,13.09
16349,8.6,Tops & Tees,Hurley,15.99,Men,1,7.390000000000001
16421,38.5,Tops & Tees,Hurley,69.5,Men,1,31.0
16424,13.35,Tops & Tees,Hurley,22.0,Men,1,8.65
16469,11.94,Tops & Tees,Hurley,20.0,Men,1,8.06
16549,34.79,Tops & Tees,Hurley,57.5,Men,1,22.71
16568,11.2,Tops & Tees,Hurley,20.0,Men,1,8.8
16583,25.15,Tops & Tees,Hurley,45.0,Men,1,19.85
16647,14.93,Tops & Tees,Hurley,27.0,Men,1,12.07
16655,15.2,Tops & Tees,Hurley,28.0,Men,1,12.8
16686,11.68,Tops & Tees,Hurley,20.0,Men,1,8.32
16845,23.86,Tops & Tees,Hurley,39.5,Men,1,15.64
16860,10.4,Tops & Tees,Hurley,20.0,Men,1,9.6
16955,22.53,Tops & Tees,Hurley,39.45,Men,1,16.92
16956,11.3,Tops & Tees,Hurley,21.95,Men,1,10.649999999999999
17001,32.12,Tops & Tees,Hurley,55.0,Men,1,22.880000000000003
17063,10.04,Tops & Tees,Hurley,19.5,Men,1,9.46
17110,30.88,Fashion Hoodies & Sweatshirts,Hurley,57.5,Men,1,26.62
17124,43.38,Fashion Hoodies & Sweatshirts,Hurley,79.45,Men,1,36.07
17144,42.06,Fashion Hoodies & Sweatshirts,Hurley,79.5,Men,1,37.44
17154,40.07,Fashion Hoodies & Sweatshirts,Hurley,79.5,Men,1,39.43
17199,40.24,Fashion Hoodies & Sweatshirts,Hurley,69.5,Men,1,29.259999999999998
17202,33.62,Fashion Hoodies & Sweatshirts,Hurley,59.5,Men,1,25.880000000000003
17207,26.24,Fashion Hoodies & Sweatshirts,Hurley,49.99,Men,1,23.750000000000004
17210,35.65,Fashion Hoodies & Sweatshirts,Hurley,69.5,Men,1,33.85
17221,42.9,Fashion Hoodies & Sweatshirts,Hurley,79.45,Men,1,36.550000000000004
17237,29.6,Fashion Hoodies & Sweatshirts,Hurley,49.5,Men,1,19.9
17274,46.09,Fashion Hoodies & Sweatshirts,Hurley,89.5,Men,1,43.41
17393,21.01,Fashion Hoodies & Sweatshirts,Hurley,39.5,Men,1,18.49
17422,41.28,Fashion Hoodies & Sweatshirts,Hurley,69.5,Men,1,28.22
17436,47.77,Fashion Hoodies & Sweatshirts,Hurley,85.0,Men,1,37.23
17447,39.27,Fashion Hoodies & Sweatshirts,Hurley,69.5,Men,1,30.229999999999997
17525,15.48,Fashion Hoodies & Sweatshirts,Hurley,27.99,Men,1,12.509999999999998
17533,107.16,Fashion Hoodies & Sweatshirts,Hurley,179.5,Men,1,72.34
17547,35.17,Fashion Hoodies & Sweatshirts,Hurley,69.5,Men,1,34.33
17553,56.77,Fashion Hoodies & Sweatshirts,Hurley,99.95,Men,1,43.18
17644,36.52,Fashion Hoodies & Sweatshirts,Hurley,66.28,Men,1,29.759999999999998
17652,26.9,Fashion Hoodies & Sweatshirts,Hurley,47.02,Men,1,20.120000000000005
17759,14.97,Fashion Hoodies & Sweatshirts,Hurley,27.99,Men,1,13.019999999999998
17875,26.62,Fashion Hoodies & Sweatshirts,Hurley,51.99,Men,1,25.37
17930,37.87,Fashion Hoodies & Sweatshirts,Hurley,71.99,Men,1,34.12
17953,32.63,Fashion Hoodies & Sweatshirts,Hurley,65.0,Men,1,32.37
17980,28.41,Fashion Hoodies & Sweatshirts,Hurley,48.65,Men,1,20.24
18023,40.17,Fashion Hoodies & Sweatshirts,Hurley,69.5,Men,1,29.33
18975,30.11,Sweaters,Hurley,59.5,Men,1,29.39
19173,26.35,Sweaters,Hurley,55.0,Men,1,28.65
19580,31.24,Sweaters,Hurley,59.5,Men,1,28.26
20120,39.4,Suits & Sport Coats,Hurley,99.5,Men,1,60.1
20846,33.68,Jeans,Hurley,69.45,Men,1,35.77
20879,31.67,Jeans,Hurley,61.5,Men,1,29.83
21382,32.96,Jeans,Hurley,59.5,Men,1,26.54
21769,26.68,Pants,Hurley,55.0,Men,1,28.32
21848,23.85,Pants,Hurley,54.95,Men,1,31.1
22057,32.57,Pants,Hurley,69.45,Men,1,36.88
22322,38.25,Pants,Hurley,75.0,Men,1,36.75
22750,21.51,Shorts,Hurley,45.0,Men,1,23.49
22755,32.18,Shorts,Hurley,65.0,Men,1,32.82
22787,22.59,Shorts,Hurley,45.0,Men,1,22.41
22790,29.87,Shorts,Hurley,55.0,Men,1,25.13
22795,8.29,Shorts,Hurley,16.0,Men,1,7.710000000000001
22816,27.17,Shorts,Hurley,55.0,Men,1,27.83
22849,23.96,Shorts,Hurley,49.5,Men,1,25.54
22860,26.51,Shorts,Hurley,54.99,Men,1,28.48
22862,24.6,Shorts,Hurley,49.0,Men,1,24.4
22892,24.75,Shorts,Hurley,49.5,Men,1,24.75
22909,15.5,Shorts,Hurley,29.99,Men,1,14.489999999999998
22910,22.5,Shorts,Hurley,45.0,Men,1,22.5
22916,20.83,Shorts,Hurley,45.0,Men,1,24.17
22942,26.43,Shorts,Hurley,49.5,Men,1,23.07
22998,30.29,Shorts,Hurley,59.5,Men,1,29.21
23024,24.86,Shorts,Hurley,55.0,Men,1,30.14
23033,11.13,Shorts,Hurley,21.99,Men,1,10.859999999999998
23068,23.41,Shorts,Hurley,49.5,Men,1,26.09
23071,22.03,Shorts,Hurley,44.95,Men,1,22.92
23074,27.56,Shorts,Hurley,55.0,Men,1,27.44
23089,23.03,Shorts,Hurley,44.99,Men,1,21.96
23094,19.81,Shorts,Hurley,39.0,Men,1,19.19
23128,30.05,Shorts,Hurley,59.5,Men,1,29.45
23137,30.56,Shorts,Hurley,59.45,Men,1,28.890000000000004
23143,18.6,Shorts,Hurley,41.25,Men,1,22.65
23179,29.2,Shorts,Hurley,54.99,Men,1,25.790000000000003
23188,22.99,Shorts,Hurley,45.0,Men,1,22.01
23209,29.37,Shorts,Hurley,55.0,Men,1,25.63
23217,29.98,Shorts,Hurley,55.0,Men,1,25.02
23225,34.45,Shorts,Hurley,65.0,Men,1,30.549999999999997
23290,27.13,Shorts,Hurley,56.53,Men,1,29.400000000000002
23326,19.12,Shorts,Hurley,39.99,Men,1,20.87
23332,29.04,Shorts,Hurley,59.5,Men,1,30.46
23365,24.01,Shorts,Hurley,49.0,Men,1,24.99
23376,20.49,Shorts,Hurley,37.26,Men,1,16.77
23401,30.29,Shorts,Hurley,65.0,Men,1,34.71
23470,33.15,Shorts,Hurley,69.5,Men,1,36.35
23487,28.54,Shorts,Hurley,55.0,Men,1,26.46
23490,25.96,Shorts,Hurley,55.0,Men,1,29.04
23553,31.42,Shorts,Hurley,59.5,Men,1,28.08
23587,11.46,Shorts,Hurley,20.99,Men,1,9.529999999999998
23596,10.33,Shorts,Hurley,20.99,Men,1,10.659999999999998
23603,10.26,Shorts,Hurley,20.99,Men,1,10.729999999999999
23609,10.6,Shorts,Hurley,20.99,Men,1,10.389999999999999
23632,27.26,Shorts,Hurley,54.95,Men,1,27.69
23730,52.34,Outerwear & Coats,Hurley,109.5,Men,1,57.16
27420,23.74,Swim,Hurley,39.5,Men,1,15.760000000000002
27425,30.5,Swim,Hurley,50.0,Men,1,19.5
27442,41.86,Swim,Hurley,65.0,Men,1,23.14
27443,27.59,Swim,Hurley,45.0,Men,1,17.41
27450,34.32,Swim,Hurley,55.0,Men,1,20.68
27452,38.81,Swim,Hurley,65.0,Men,1,26.189999999999998
27460,78.26,Swim,Hurley,139.5,Men,1,61.239999999999995
27471,21.0,Swim,Hurley,35.0,Men,1,14.0
27474,30.31,Swim,Hurley,55.0,Men,1,24.69
27498,36.27,Swim,Hurley,65.0,Men,1,28.729999999999997
27530,40.95,Swim,Hurley,65.0,Men,1,24.049999999999997
27545,96.43,Swim,Hurley,149.5,Men,1,53.06999999999999
27546,34.38,Swim,Hurley,55.0,Men,1,20.619999999999997
27561,29.55,Swim,Hurley,50.0,Men,1,20.45
27566,40.76,Swim,Hurley,65.0,Men,1,24.240000000000002
27571,64.2,Swim,Hurley,100.0,Men,1,35.8
27594,41.28,Swim,Hurley,65.0,Men,1,23.72
27597,18.08,Swim,Hurley,29.45,Men,1,11.370000000000001
27605,34.05,Swim,Hurley,55.0,Men,1,20.950000000000003
27634,27.81,Swim,Hurley,45.0,Men,1,17.19
27647,37.7,Swim,Hurley,65.0,Men,1,27.299999999999997
27650,37.25,Swim,Hurley,65.0,Men,1,27.75
27653,26.28,Swim,Hurley,45.0,Men,1,18.72
27770,37.31,Swim,Hurley,65.0,Men,1,27.689999999999998
